276,716
326,833
23,1024
362,490
763,834
895,953
270,901
757,1019
705,829
132,967
70,89
116,434
168,624
517,778
379,844
14,157
185,978
169,445
620,906
568,716
380,665
127,973
723,1004
88,264
184,726
220,383
621,727
32,332
82,449
427,861
26,517
141,275
273,394
484,614
83,270
179,732
43,871
827,953
426,609
136,281
134,208
232,743
719,861
347,501
667,671
880,964
42,619
479,620
341,686
473,805
187,219
59,973
147,820
496,974
530,558
394,697
342,507
438,969
112,984
50,106
148,641
10,707
445,635
54,979
393,445
491,980
257,584
788,974
600,923
199,579
235,236
686,697
498,646
9,455
45,112
97,302
107,990
446,456
542,918
5,713
404,984
440,641
789,795
841,985
216,933
252,590
651,861
250,517
463,810
783,980
98,123
158,928
457,995
56,651
4,461
405,805
892,923
704,872
251,338
113,404
211,939
21,815
57,472
544,590
356,539
304,349
262,877
298,534
699,878
74,826
110,483
160,600
68,1011
16,821
219,426
217,353
263,698
125,764
161,421
23,487
69,832
504,760
270,364
402,483
214,432
76,498
24,308
34,996
122,843
120,770
557,771
768,991
18,493
231,786
265,370
77,319
476,590
75,246
522,935
35,847
384,1001
819,929
282,724
230,534
326,996
529,601
224,719
661,720
872,940
471,596
335,735
283,545
379,1007
814,935
179,195
626,884
53,1022
925,951
524,607
123,263
735,827
334,483
432,1018
430,945
242,894
677,822
489,771
88,427
48,1028
387,494
483,956
82,612
920,957
345,1022
782,1023
329,489
141,438
191,555
724,1018
3,504
39,161
99,966
346,843
833,961
244,566
593,720
54,442
90,99
347,664
433,438
245,387
295,504
828,967
107,453
203,915
239,572
588,726
640,916
15,864
101,638
49,448
450,792
296,325
256,926
66,802
102,459
451,613
198,921
445,798
159,212
257,747
656,1018
744,865
67,623
554,741
366,690
686,860
1,3
61,808
212,223
272,1028
308,685
360,875
607,752
154,218
651,1024
16,284
114,819
463,973
549,747
898,901
325,1039
760,967
572,916
171,572
267,1034
69,295
79,983
418,449
165,757
514,911
1001,1029
813,978
11,290
188,926
310,357
34,459
122,306
120,233
166,578
218,768
413,455
864,916
676,865
371,983
808,984
173,244
219,589
618,860
217,516
516,583
328,532
276,342
326,459
23,650
861,995
671,871
270,527
46,819
132,593
168,250
40,1004
76,661
379,470
287,881
93,1015
31,137
41,825
432,481
528,943
127,599
476,753
338,819
35,1010
775,820
150,768
144,953
92,763
529,764
391,830
427,487
26,143
638,707
335,898
385,1015
333,825
770,826
197,964
145,774
632,892
7,840
43,497
444,841
442,768
139,959
735,990
196,712
633,713
8,661
495,779
94,435
42,245
443,589
844,933
351,1000
249,723
736,841
460,943
59,599
147,446
496,600
548,790
243,908
490,785
839,939
302,734
701,1005
300,661
112,610
148,267
198,384
10,333
106,795
54,605
455,949
353,672
702,826
163,548
199,205
295,667
71,959
107,616
508,960
594,734
542,544
406,683
5,339
404,610
101,801
216,559
749,1022
124,970
62,92
210,744
158,554
559,898
457,621
56,277
66,965
267,497
313,842
365,1032
800,960
612,909
211,565
560,719
73,631
422,785
57,98
554,904
320,508
416,970
228,919
264,576
663,847
262,503
38,795
160,226
607,915
321,329
469,981
68,637
417,791
904,909
716,858
125,390
223,925
23,113
33,801
470,802
520,919
468,729
332,868
280,678
681,1022
767,796
579,745
899,915
274,863
711,864
76,124
573,930
120,396
297,1032
80,997
327,874
676,1028
137,750
973,1022
785,971
35,473
384,627
282,350
727,966
326,622
190,761
1026,1033
224,345
132,756
968,1028
247,514
335,361
343,976
30,479
379,633
241,699
277,356
678,700
139,422
185,767
488,576
620,695
47,833
396,987
831,915
643,864
242,520
150,931
236,705
12,997
48,654
351,463
447,925
483,582
884,926
259,874
157,597
201,869
289,716
65,1008
63,935
747,813
7,1003
346,469
442,931
254,880
741,998
54,68
152,603
501,757
551,874
60,1014
399,480
397,407
209,356
357,1008
169,957
736,1004
15,490
51,147
101,264
49,74
111,952
548,953
358,829
657,896
256,552
66,428
599,891
198,547
26,1029
411,840
10,496
461,957
409,767
221,716
67,249
215,901
25,777
61,434
462,778
272,654
308,311
360,501
84,603
170,377
268,912
78,788
114,445
463,599
515,789
513,716
325,665
171,198
319,850
267,660
79,609
566,727
165,383
376,603
188,552
284,1014
320,671
721,1015
531,891
218,394
28,270
38,958
126,805
772,953
371,609
183,558
670,676
269,332
279,1020
91,969
29,91
177,743
1013,1015
825,964
424,620
23,276
286,686
234,496
332,1031
635,840
767,959
46,445
132,219
142,907
579,908
665,682
4,973
40,630
76,287
389,784
475,558
251,850
287,507
339,697
383,969
820,970
185,230
195,918
57,984
93,641
41,451
304,861
739,789
338,445
436,980
871,908
150,394
110,995
58,805
545,923
144,579
92,389
493,733
792,800
52,990
391,456
487,918
201,332
786,985
385,641
13,281
333,451
734,795
598,934
109,743
145,400
197,590
546,744
444,467
43,123
540,929
139,585
254,343
350,805
386,462
998,1026
248,528
196,338
597,682
8,287
156,939
104,749
539,677
752,970
351,626
249,349
345,811
157,760
993,1032
243,534
19,826
55,483
368,980
456,827
302,360
112,236
208,698
645,699
72,837
106,421
54,231
551,1037
317,641
14,832
363,986
449,760
660,980
123,775
71,585
107,242
472,929
414,924
502,771
226,873
364,837
713,991
88,939
124,596
611,714
210,370
158,180
22,319
32,1007
467,935
329,1001
766,1002
764,929
576,878
83,945
21,67
518,873
330,822
817,940
416,596
228,545
761,1008
38,421
74,78
136,956
134,883
170,540
469,607
68,263
279,483
377,1018
91,432
187,894
223,551
624,895
622,822
434,771
33,427
520,545
332,494
280,304
428,956
376,766
142,370
188,715
240,905
675,833
274,489
383,432
80,623
481,967
728,844
103,792
189,566
137,376
235,911
538,720
1,515
670,839
436,443
35,99
45,787
482,788
532,905
480,715
779,782
591,731
190,387
286,849
401,607
98,798
533,726
395,792
343,602
30,105
241,325
251,1013
339,860
774,788
53,274
149,736
985,1008
584,664
797,957
47,459
396,613
304,1024
390,798
739,952
104,212
202,747
601,1018
637,675
236,331
413,967
12,623
48,280
848,895
447,551
980,1014
355,962
157,223
217,1028
253,685
201,495
289,342
602,839
654,1029
65,634
13,444
901,906
151,408
99,218
596,1024
494,747
442,557
843,901
270,1039
655,850
707,1040
705,967
116,572
14,295
24,983
60,640
363,449
459,911
495,568
357,634
305,444
169,583
15,116
75,921
111,578
460,732
548,579
226,336
322,798
358,455
753,984
32,470
563,860
26,655
461,583
70,927
273,532
221,342
317,804
181,943
129,753
616,871
215,527
965,1025
426,747
25,403
123,938
272,280
370,815
232,881
669,882
364,1000
78,414
611,877
473,943
421,753
233,702
720,820
319,476
267,286
79,235
336,830
284,640
685,984
627,979
715,826
90,774
38,584
527,775
577,892
525,702
183,184
680,990
45,250
143,785
578,713
177,369
789,933
200,538
286,312
296,1000
733,1001
731,928
98,261
46,71
194,723
142,533
543,877
6,672
842,944
4,599
40,256
251,476
349,1011
435,785
784,939
195,544
57,610
93,267
492,538
189,729
304,487
1,678
400,949
212,898
298,672
246,482
110,621
545,549
144,205
154,893
641,1011
589,821
16,959
52,616
401,770
453,960
487,544
700,837
698,764
395,955
510,713
109,369
197,216
694,1022
205,831
69,970
7,92
504,898
540,555
139,211
316,847
402,621
11,965
448,966
751,775
883,894
310,1032
258,842
695,843
122,981
60,103
120,908
156,565
104,375
505,719
557,909
367,785
64,976
403,442
499,904
173,919
157,386
608,847
55,109
552,915
266,329
276,1017
362,791
661,858
72,463
20,273
168,925
952,1007
14,458
129,216
626,1022
261,335
123,401
71,211
472,555
568,1017
1005,1018
380,966
414,550
226,499
364,463
88,565
124,222
184,1027
621,1028
32,633
82,750
868,905
329,627
141,576
461,746
273,695
672,966
484,915
179,1033
382,638
330,448
426,910
38,47
136,582
623,700
222,356
347,802
667,972
433,576
42,920
479,921
966,1039
245,525
565,695
341,987
726,798
778,988
776,915
588,864
187,520
51,659
720,983
33,53
394,998
342,808
829,926
428,582
240,531
336,993
451,751
10,1008
445,936
393,746
80,249
481,593
882,937
257,885
103,418
199,880
636,881
686,998
634,808
1,141
498,947
9,756
45,413
97,603
446,757
745,824
5,1014
344,480
154,356
252,891
687,819
286,475
62,767
98,424
898,1039
497,695
56,952
395,418
840,1034
339,486
113,705
149,362
11,428
544,891
492,701
258,305
304,650
356,840
390,424
166,716
413,593
12,249
110,784
160,901
108,711
545,712
944,983
311,316
321,1004
355,588
219,727
217,654
253,311
654,655
29,603
63,187
161,722
598,723
276,480
596,650
23,788
270,665
306,322
402,784
517,542
116,198
214,733
613,1004
649,661
24,609
860,881
18,794
367,948
169,209
265,671
614,825
77,620
476,891
75,547
512,548
608,1010
723,768
322,424
282,1025
230,835
224,1020
26,281
36,969
375,435
770,964
369,620
317,430
718,774
129,379
179,496
277,1031
712,959
524,908
25,29
386,974
334,784
771,785
232,507
180,317
581,661
42,383
88,728
387,795
874,913
233,328
141,739
227,513
576,667
3,805
39,462
438,733
336,456
148,405
54,743
90,400
491,744
433,739
209,1031
245,688
295,805
331,462
143,411
542,682
239,873
674,801
51,822
101,939
49,749
486,750
348,816
296,626
697,970
194,349
142,159
6,298
102,760
938,1032
313,980
349,637
159,513
57,236
67,924
153,698
189,355
590,699
366,991
1,304
452,765
801,919
212,524
308,986
745,987
110,247
555,863
417,929
16,585
52,242
263,462
361,997
796,925
161,185
171,873
205,457
470,940
69,596
418,750
504,524
316,473
849,936
11,591
847,863
711,1002
258,468
34,760
122,607
120,534
156,191
28,945
64,602
367,411
499,530
275,822
311,479
173,545
522,699
269,1007
217,817
19,78
29,766
516,884
328,833
276,643
326,760
23,951
362,417
270,828
705,756
132,894
168,551
517,705
379,771
76,962
14,84
185,905
620,833
568,643
969,987
432,782
31,438
127,900
911,982
723,931
88,191
186,726
236,843
585,997
621,654
48,792
32,259
483,720
82,376
615,839
964,993
427,788
141,202
201,1007
638,1008
724,782
13,956
83,197
43,798
827,880
254,1018
290,675
501,895
136,208
196,1013
633,1014
719,788
8,962
347,428
94,736
42,546
880,891
930,1008
341,613
239,336
249,1024
59,900
147,747
496,901
983,1019
582,675
394,624
342,434
300,962
336,619
112,911
148,568
198,685
547,839
10,634
54,906
978,1025
577,681
353,973
790,974
788,901
163,849
600,850
61,572
9,382
107,917
498,573
308,449
5,640
406,984
404,911
440,568
216,860
252,517
651,788
250,444
114,583
62,393
463,737
361,460
56,578
405,732
267,798
79,747
514,675
113,331
560,1020
646,794
11,54
458,743
567,686
166,342
264,877
262,804
699,805
126,943
64,65
74,753
910,1025
160,527
321,630
68,938
219,353
217,280
664,969
773,912
23,414
468,1030
905,1031
280,979
613,630
24,235
120,697
956,969
768,918
231,713
265,297
41,589
77,246
127,363
75,173
476,517
608,636
35,774
384,928
282,651
230,461
92,527
224,646
247,815
283,472
333,589
30,780
145,538
181,195
241,1000
277,657
626,811
678,1001
53,949
139,723
488,877
524,534
386,600
430,872
242,821
729,939
677,749
489,698
539,815
236,1006
351,764
48,955
387,421
483,883
345,949
157,898
191,482
289,1017
724,945
39,88
99,893
346,770
645,837
244,493
54,369
152,904
936,986
14,970
449,898
209,657
828,894
107,380
203,842
239,499
640,843
5,103
15,791
51,448
502,909
101,565
49,375
450,719
226,1011
605,1007
66,729
102,386
451,540
211,329
221,1017
656,945
744,792
67,550
61,735
272,955
308,612
360,802
84,904
170,678
206,335
417,555
16,211
114,746
513,1017
549,674
325,966
361,623
760,894
572,843
171,499
267,961
470,566
69,222
79,910
566,1028
514,838
1003,1029
376,904
813,905
11,217
274,627
320,972
34,386
122,233
619,1039
120,160
218,695
567,849
80,761
64,228
327,638
275,448
676,792
371,910
808,911
269,633
618,787
45,925
482,926
328,459
326,386
424,921
286,987
234,797
671,798
98,936
36,58
46,746
533,864
132,520
168,177
665,983
30,243
40,931
339,998
287,808
774,926
722,736
185,531
534,685
281,993
31,64
877,1024
242,284
338,746
150,695
236,469
184,279
585,623
48,418
144,880
92,690
493,1034
391,757
201,633
289,480
13,582
333,752
197,891
145,701
632,819
7,767
43,424
444,768
442,695
386,763
248,829
597,983
633,640
60,778
8,588
844,860
94,362
443,516
539,978
305,582
213,993
249,650
736,768
111,716
496,527
243,835
358,593
55,784
490,712
266,1004
302,661
300,588
148,194
599,655
198,311
645,1000
20,948
106,722
353,599
702,753
129,891
163,475
261,1010
61,198
558,1004
594,661
995,1005
370,953
406,610
5,266
805,881
937,1000
216,486
312,948
749,949
114,209
611,1015
210,671
158,481
559,825
22,620
858,892
457,548
267,424
365,959
211,492
610,763
422,712
21,368
320,435
264,503
663,774
262,430
38,722
74,379
222,1031
170,841
469,908
417,718
279,784
716,785
91,733
177,507
125,317
23,40
33,728
470,729
869,1000
468,656
332,795
280,605
681,949
142,671
579,672
274,790
711,791
389,548
485,1010
297,959
383,733
80,924
18,46
195,682
231,339
327,801
41,215
137,677
436,744
35,400
384,554
785,898
480,1016
727,893
154,1031
92,153
190,688
591,1032
589,959
224,272
401,908
36,221
533,1027
780,904
30,406
205,969
241,626
277,283
139,349
149,1037
488,503
584,965
47,760
883,1032
831,842
430,498
258,980
643,791
242,447
695,981
104,513
637,976
236,632
12,924
48,581
351,390
259,801
746,919
157,524
105,334
243,298
253,986
289,643
690,987
55,247
3,57
13,745
65,935
63,862
346,396
208,462
306,997
741,925
20,411
116,873
152,530
551,801
14,596
363,750
449,524
261,473
209,283
357,935
305,745
169,884
203,468
15,417
414,688
101,191
111,879
226,637
358,756
220,822
256,479
605,633
32,771
467,699
66,355
26,956
411,767
461,884
409,694
273,833
221,643
215,828
25,704
61,361
462,705
761,772
272,581
360,428
84,530
170,304
180,992
78,715
515,716
565,833
513,643
377,782
726,936
233,1003
319,777
33,191
131,726
530,997
566,654
165,310
967,998
777,874
376,530
909,993
188,479
284,941
583,1008
619,665
218,321
830,885
80,387
28,197
525,1003
962,1004
423,726
772,880
636,1019
235,675
183,485
45,551
482,552
578,1014
177,670
825,891
424,547
200,839
286,613
234,423
635,767
194,1024
142,834
6,973
4,900
40,557
389,711
475,485
251,777
287,434
339,624
688,778
383,896
281,619
57,911
93,568
492,839
189,1030
127,152
304,788
1,979
436,907
150,321
298,973
246,783
683,784
58,732
108,849
493,660
92,316
545,850
894,1004
355,726
52,917
602,603
201,259
385,568
13,208
161,860
109,670
145,327
197,517
510,1014
546,671
596,788
598,861
7,393
43,50
889,1010
254,270
350,732
214,871
248,455
196,265
597,609
60,404
8,214
505,1020
940,948
403,743
802,1014
213,619
249,276
111,342
59,152
460,496
243,461
19,753
368,907
266,630
112,163
609,969
72,764
70,691
455,502
317,568
14,759
850,1031
129,517
449,687
261,636
660,907
123,702
71,512
508,513
558,630
370,579
502,698
180,455
226,800
278,990
364,764
713,918
611,641
210,297
220,985
22,246
32,934
421,517
467,862
954,980
329,928
365,585
714,739
766,929
141,877
227,651
273,996
576,805
39,600
83,872
518,800
382,939
330,749
228,472
627,743
761,935
527,539
126,195
136,883
623,1001
134,810
222,657
433,877
469,534
68,190
245,826
565,996
377,945
239,1011
187,821
624,822
674,939
51,960
622,749
434,698
332,421
428,883
777,1037
142,297
240,832
675,760
274,416
485,636
297,585
481,894
80,550
195,308
728,771
327,427
103,719
939,991
189,493
1,442
97,904
45,714
532,832
881,986
154,657
52,380
98,725
401,534
497,996
934,997
395,719
343,529
241,252
339,787
53,201
113,1006
149,663
550,1007
584,591
11,729
47,386
396,540
797,884
390,725
166,1017
104,139
202,674
601,945
413,894
12,550
259,427
355,889
219,1028
217,955
253,612
602,766
654,956
29,904
63,488
99,145
161,1023
596,951
895,1018
494,674
270,966
306,623
655,777
707,967
705,894
517,843
116,499
152,156
214,1034
649,962
14,222
24,910
363,376
459,838
305,371
169,510
265,972
77,921
15,43
75,848
111,505
512,849
226,263
811,916
322,725
358,382
220,448
753,911
118,171
563,787
427,926
26,582
375,736
461,510
273,459
221,269
369,921
83,335
129,680
179,797
616,798
827,1018
426,674
25,330
324,397
136,346
84,156
232,808
180,618
581,962
667,736
880,1029
479,685
78,341
822,1024
421,680
720,747
319,403
530,623
227,814
342,572
39,763
438,1034
873,962
336,757
284,567
685,911
583,634
627,906
715,753
90,701
527,702
577,819
926,973
433,1040
636,645
245,989
331,763
680,917
45,177
143,712
542,983
578,640
177,296
979,984
5,778
789,860
921,979
733,928
98,188
158,993
194,650
543,804
6,599
842,871
40,183
974,990
251,403
349,938
435,712
211,1004
159,814
195,471
458,881
93,194
590,1000
304,414
837,877
264,1015
212,825
699,943
298,599
246,409
110,548
58,358
108,475
206,1010
641,938
52,543
263,763
700,764
161,486
109,296
510,640
694,949
7,19
504,825
316,774
402,548
11,892
350,358
214,497
310,959
122,908
120,835
156,492
505,646
906,990
18,558
367,712
499,831
213,245
311,780
522,1000
608,774
19,379
368,533
552,842
230,599
276,944
362,718
224,784
661,785
36,733
72,390
20,200
471,661
517,1006
283,610
603,780
30,918
814,1000
129,143
277,795
626,949
712,723
524,672
123,328
472,482
568,944
31,739
380,893
430,1010
242,959
278,616
364,390
88,492
124,149
186,1027
184,954
621,955
920,1022
82,677
118,334
918,949
329,554
862,1017
141,503
227,277
672,893
39,226
484,842
83,498
382,565
330,375
290,976
725,904
623,627
134,436
222,283
347,729
94,1037
42,847
433,503
565,622
778,915
776,842
239,637
187,447
588,791
49,513
486,514
582,976
530,786
296,390
342,735
394,925
240,458
102,524
50,334
148,869
451,678
198,986
583,797
10,935
349,401
445,863
481,520
794,1017
67,688
103,345
636,808
686,925
634,735
1,68
61,873
9,683
97,530
498,874
308,750
5,941
745,751
440,869
555,627
154,283
250,745
687,746
114,884
62,694
898,966
497,622
361,761
56,879
405,1033
840,961
205,221
514,976
113,632
149,289
550,633
11,355
893,972
356,767
567,987
166,643
202,300
64,366
413,520
160,828
108,638
321,931
355,515
219,654
217,581
29,530
65,187
125,992
63,114
161,649
23,715
116,125
214,660
613,931
76,726
18,721
231,1014
265,598
614,752
77,547
127,664
322,351
907,1004
186,490
282,952
92,828
529,829
224,947
427,552
26,208
36,896
471,824
770,891
369,547
145,839
181,496
179,423
277,958
139,1024
524,835
386,901
334,711
821,829
633,778
232,434
180,244
581,588
42,310
387,722
473,496
243,973
191,783
227,440
628,784
3,732
39,389
490,850
438,660
839,1004
336,383
148,332
244,794
593,948
455,1014
54,670
90,327
491,671
702,891
834,1010
199,270
209,958
295,732
331,389
732,733
508,1025
107,681
143,338
943,953
542,609
5,404
450,1020
49,676
885,948
252,281
158,619
194,276
66,1030
4,152
102,687
405,496
503,1031
938,959
313,907
211,630
159,440
560,784
458,507
57,163
554,969
590,626
366,918
400,502
264,641
212,451
262,568
308,913
795,1031
743,841
170,979
206,636
555,790
607,980
68,702
16,512
52,169
453,513
549,975
664,733
263,389
361,924
223,990
171,800
418,677
468,794
165,985
280,743
316,400
849,863
899,980
274,928
310,585
659,739
711,929
34,687
122,534
120,461
218,996
18,184
28,872
327,939
275,749
173,472
522,626
269,934
516,811
865,965
328,760
727,1031
326,687
815,878
757,873
132,821
30,544
379,698
277,421
722,1037
185,832
534,986
620,760
31,365
430,636
127,827
242,585
150,996
88,118
236,770
585,924
48,719
92,991
615,766
427,715
826,986
201,934
638,935
13,883
99,657
145,1002
83,124
346,534
43,725
442,996
879,997
254,945
290,602
501,822
196,940
633,941
399,545
8,889
347,355
495,1007
94,663
443,817
930,935
305,883
341,540
239,263
249,951
51,212
111,1017
49,139
59,827
147,674
496,828
548,1018
582,602
358,894
394,551
490,1013
605,771
302,962
300,889
102,150
112,838
599,956
198,612
547,766
411,905
106,1023
445,489
257,438
353,900
790,901
788,828
163,776
199,433
600,777
61,499
97,156
594,962
308,376
5,567
406,911
404,838
440,495
216,787
252,444
651,715
250,371
114,510
62,320
463,664
210,972
158,782
22,921
361,387
457,849
56,505
405,659
267,725
704,726
79,674
165,448
113,258
514,602
646,721
422,1013
21,669
458,670
320,736
356,393
218,459
166,269
264,804
567,613
262,731
699,732
38,1023
74,680
910,952
321,557
371,674
68,865
183,623
219,280
91,1034
29,156
177,808
125,618
424,685
23,341
33,1029
468,957
280,906
767,1024
142,972
579,973
665,747
389,849
383,1034
18,347
195,983
231,640
630,911
41,516
77,173
127,290
137,978
35,701
871,973
246,921
282,578
190,989
224,573
36,522
487,983
924,984
335,589
283,399
734,860
333,516
678,928
277,584
43,188
139,650
488,804
787,871
386,527
196,403
104,814
249,414
782,877
157,825
105,635
243,599
191,409
55,548
3,358
99,820
346,697
208,763
645,764
20,712
455,640
54,296
152,831
449,825
798,979
261,774
209,584
295,358
508,651
640,770
5,30
15,718
414,989
101,492
49,302
450,646
226,938
312,712
158,245
256,780
605,934
467,1000
66,656
102,313
503,657
365,723
313,533
714,877
409,995
211,256
221,944
656,872
83,1010
21,132
518,938
153,251
366,544
25,1005
462,1006
264,267
272,882
360,729
74,143
84,831
170,605
206,262
68,328
78,1016
417,482
515,1017
513,944
325,893
760,821
624,960
223,616
171,426
572,770
33,492
69,149
131,1027
470,493
566,955
165,611
280,369
376,831
813,832
188,780
274,554
34,313
122,160
619,966
218,622
80,688
28,498
327,565
275,375
676,719
423,1027
371,837
235,976
183,786
670,904
269,560
618,714
81,509
480,780
177,971
328,386
424,848
234,724
671,725
98,863
533,791
132,447
665,910
343,667
30,170
40,858
475,786
339,925
287,735
149,801
185,458
534,612
584,729
281,920
396,678
93,869
528,797
877,951
390,863
739,1017
150,622
186,279
236,396
184,206
48,345
58,1033
493,961
355,1027
792,1028
602,904
201,560
690,751
385,869
734,1023
99,283
109,971
546,972
632,746
7,694
43,351
444,695
843,966
442,622
655,915
350,1033
787,1034
248,756
196,566
597,910
60,705
8,515
495,633
94,289
838,972
213,920
249,577
650,921
111,643
59,453
147,300
460,797
358,520
55,711
891,983
266,931
302,588
300,515
208,926
411,531
10,187
20,875
409,458
106,649
507,993
317,869
163,402
261,937
123,1003
61,125
71,813
462,469
508,814
558,931
370,880
805,808
180,756
216,413
312,875
114,136
124,824
210,598
559,752
22,547
457,475
56,131
233,767
267,351
800,814
79,300
227,952
612,763
1011,1034
39,901
610,690
21,295
320,362
416,824
715,891
663,701
262,357
527,840
38,649
74,306
126,496
222,958
1006,1040
469,835
68,491
183,249
279,711
91,660
177,434
125,244
33,655
468,583
332,722
280,532
731,993
142,598
579,599
40,321
389,475
485,937
573,784
784,1004
383,660
195,609
231,266
281,383
327,728
93,332
41,142
103,1020
189,794
538,948
1,743
837,1015
436,671
35,327
384,481
785,825
246,547
779,1010
58,496
154,958
190,615
591,959
52,681
401,835
487,609
247,368
395,1020
343,830
205,896
53,502
540,620
139,276
149,964
584,892
11,1030
47,687
396,841
448,1031
883,959
258,907
643,718
695,908
390,1026
505,784
104,440
202,975
499,969
447,779
311,918
259,728
345,502
878,965
157,451
105,261
253,913
65,862
552,980
63,789
99,446
494,975
208,389
306,924
20,338
168,990
106,112
116,800
152,457
603,918
551,728
363,677
449,451
261,400
209,210
357,862
71,276
169,811
203,395
380,1031
15,344
414,615
101,118
312,338
322,1026
759,1027
124,287
220,749
256,406
657,750
32,698
868,970
118,472
66,282
467,626
26,883
375,1037
461,811
409,621
810,965
273,760
83,636
330,513
426,975
462,632
863,976
272,508
84,457
170,231
180,919
667,1037
42,985
479,986
515,643
565,760
726,863
421,981
223,242
233,930
319,704
33,118
530,924
566,581
342,873
777,801
376,457
909,920
188,406
284,868
721,869
148,1007
583,935
531,745
218,248
393,811
90,1002
28,124
527,1003
525,930
824,997
199,945
235,602
634,873
446,822
143,1013
81,135
578,941
440,1007
252,956
200,766
687,884
286,540
234,350
635,694
98,489
194,951
6,900
4,827
40,484
251,704
287,361
339,551
688,705
435,1013
149,427
281,546
57,838
93,495
492,766
304,715
390,489
202,438
150,248
298,900
110,849
58,659
108,776
144,433
545,777
894,931
52,844
487,772
698,992
385,495
786,839
161,787
109,597
197,444
510,941
546,598
596,715
598,788
7,320
540,783
402,849
350,659
751,1003
214,798
649,726
248,382
24,674
60,331
8,141
459,602
505,947
367,1013
403,670
752,824
804,1014
802,941
265,736
213,546
77,685
512,613
111,269
59,79
19,680
368,834
456,681
230,900
266,557
362,1019
609,896
36,1034
471,962
507,619
106,275
283,911
718,839
317,495
850,958
129,444
215,218
712,1024
660,834
524,973
472,783
771,850
31,1040
180,382
278,917
765,1035
312,501
124,450
210,224
22,173
82,978
118,635
421,444
233,393
365,512
764,783
141,804
227,578
576,732
39,527
518,727
284,331
330,676
416,450
228,399
627,670
38,275
136,810
623,928
134,737
222,584
347,1030
433,804
245,753
331,527
680,681
143,476
91,286
239,938
624,749
622,676
49,814
486,815
835,969
428,810
543,568
142,224
240,759
675,687
102,825
50,635
451,979
485,563
349,702
297,512
393,974
481,821
195,235
67,989
103,646
590,764
137,230
1,369
9,984
97,831
446,985
532,759
881,913
743,979
58,122
555,928
154,584
190,241
62,995
401,461
497,923
796,990
395,646
343,456
205,522
113,933
149,590
550,934
849,1001
11,656
47,313
396,467
448,657
797,811
847,928
258,533
791,996
156,256
166,944
202,601
601,872
64,667
413,821
900,939
311,544
219,955
217,882
253,539
654,883
29,831
65,488
23,1016
362,482
895,945
494,601
270,893
306,550
655,704
707,894
705,821
168,616
116,426
517,770
76,1027
14,149
24,837
18,1022
357,488
265,899
380,657
77,848
127,965
75,775
512,776
723,996
811,843
186,791
621,719
220,375
753,838
615,904
563,714
375,663
273,386
369,848
718,1002
83,262
181,797
179,724
616,725
43,863
827,945
426,601
25,257
771,1013
136,273
